natural_img,true_sklt,false_sklt,Group,block
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/02444_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/02444_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_11/02444_body.png,3,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_01/05256_body.png,3,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_01/05256_body.png,9,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_01/05256_body.png,15,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_01/05256_body.png,21,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_01/05256_body.png,27,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_01/05256_body.png,33,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_01/05256_body.png,39,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_03/05256_body.png,4,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_03/05256_body.png,10,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_03/05256_body.png,16,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_03/05256_body.png,22,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_03/05256_body.png,28,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_03/05256_body.png,34,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_03/05256_body.png,40,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_05/05256_body.png,5,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_05/05256_body.png,11,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_05/05256_body.png,17,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_05/05256_body.png,23,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_05/05256_body.png,29,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_05/05256_body.png,35,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_05/05256_body.png,41,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_07/05256_body.png,6,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_07/05256_body.png,12,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_07/05256_body.png,18,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_07/05256_body.png,24,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_07/05256_body.png,30,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_07/05256_body.png,36,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_07/05256_body.png,0,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_09/05256_body.png,7,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_09/05256_body.png,13,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_09/05256_body.png,19,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_09/05256_body.png,25,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_09/05256_body.png,31,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_09/05256_body.png,37,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_09/05256_body.png,1,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_11/05256_body.png,8,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_11/05256_body.png,14,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_11/05256_body.png,20,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_11/05256_body.png,26,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_11/05256_body.png,32,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_11/05256_body.png,38,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/05256_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_11/05256_body.png,2,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_01/01372_body.png,2,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_01/01372_body.png,8,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_01/01372_body.png,14,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_01/01372_body.png,20,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_01/01372_body.png,26,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_01/01372_body.png,32,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_01/01372_body.png,38,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_03/01372_body.png,3,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_03/01372_body.png,9,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_03/01372_body.png,15,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_03/01372_body.png,21,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_03/01372_body.png,27,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_03/01372_body.png,33,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_03/01372_body.png,39,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_05/01372_body.png,4,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_05/01372_body.png,10,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_05/01372_body.png,16,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_05/01372_body.png,22,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_05/01372_body.png,28,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_05/01372_body.png,34,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_05/01372_body.png,40,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_07/01372_body.png,5,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_07/01372_body.png,11,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_07/01372_body.png,17,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_07/01372_body.png,23,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_07/01372_body.png,29,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_07/01372_body.png,35,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_07/01372_body.png,41,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_09/01372_body.png,6,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_1/noise_lvl_09/01372_body.png,12,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_2/noise_lvl_09/01372_body.png,18,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_3/noise_lvl_09/01372_body.png,24,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_4/noise_lvl_09/01372_body.png,30,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_5/noise_lvl_09/01372_body.png,36,1
https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_0/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_00/01372_body.png,https://pages.jh.edu/~hzhu38/up-pose/another_200/rotation_stimuli/rotation_6/noise_lvl_09/01372_body.png,0,1
